,index,Date,Open,High,Low,Close,Volume
44189,1485073,2022-04-01 11:39:00,4523.83,4525.14,4523.6,4524.88,0
44190,1485074,2022-04-01 11:40:00,4524.97,4524.97,4521.55,4521.69,0
44191,1485075,2022-04-01 11:41:00,4521.8,4523.38,4521.8,4523.08,0
44192,1485076,2022-04-01 11:42:00,4523.11,4523.27,4521.59,4521.59,0
44193,1485077,2022-04-01 11:43:00,4521.58,4521.58,4519.97,4520.64,0
44194,1485078,2022-04-01 11:44:00,4520.63,4521.64,4520.49,4520.49,0
44195,1485079,2022-04-01 11:45:00,4520.33,4520.33,4519.05,4519.49,0
44196,1485080,2022-04-01 11:46:00,4519.45,4520.32,4519.09,4520.04,0
44197,1485081,2022-04-01 11:47:00,4520.05,4523.04,4520.05,4522.96,0
44198,1485082,2022-04-01 11:48:00,4523.0,4523.1,4521.11,4521.25,0
44199,1485083,2022-04-01 11:49:00,4521.39,4521.91,4520.93,4521.22,0
44200,1485084,2022-04-01 11:50:00,4521.38,4521.38,4520.12,4520.16,0
44201,1485085,2022-04-01 11:51:00,4520.15,4521.8,4519.71,4521.75,0
44202,1485086,2022-04-01 11:52:00,4521.76,4523.03,4521.63,4523.03,0
44203,1485087,2022-04-01 11:53:00,4522.91,4525.2,4522.91,4525.2,0
44204,1485088,2022-04-01 11:54:00,4525.26,4526.61,4525.26,4525.75,0
44205,1485089,2022-04-01 11:55:00,4525.58,4525.58,4523.38,4523.41,0
44206,1485090,2022-04-01 11:56:00,4523.41,4523.41,4519.08,4519.71,0
44207,1485091,2022-04-01 11:57:00,4519.76,4519.76,4517.86,4518.03,0
44208,1485092,2022-04-01 11:58:00,4518.1,4519.55,4518.0,4518.0,0
44209,1485093,2022-04-01 11:59:00,4518.01,4519.2,4517.58,4519.17,0
44210,1485094,2022-04-01 12:00:00,4519.17,4519.27,4517.12,4517.12,0
44211,1485095,2022-04-01 12:01:00,4517.02,4517.35,4516.4,4516.51,0
44212,1485096,2022-04-01 12:02:00,4516.52,4517.18,4516.44,4516.76,0
44213,1485097,2022-04-01 12:03:00,4516.79,4517.65,4516.68,4517.39,0
44214,1485098,2022-04-01 12:04:00,4517.46,4517.82,4515.83,4515.83,0
44215,1485099,2022-04-01 12:05:00,4515.7,4515.7,4513.95,4514.61,0
44216,1485100,2022-04-01 12:06:00,4514.6,4514.7,4513.37,4513.42,0
44217,1485101,2022-04-01 12:07:00,4513.49,4513.7,4513.19,4513.47,0
44218,1485102,2022-04-01 12:08:00,4513.43,4513.62,4513.26,4513.38,0
44219,1485103,2022-04-01 12:09:00,4513.43,4515.83,4513.39,4515.77,0
44220,1485104,2022-04-01 12:10:00,4515.8,4516.51,4514.75,4514.75,0
44221,1485105,2022-04-01 12:11:00,4514.85,4515.33,4514.33,4514.48,0
44222,1485106,2022-04-01 12:12:00,4514.46,4514.82,4513.98,4514.01,0
44223,1485107,2022-04-01 12:13:00,4513.67,4515.96,4513.67,4515.95,0
44224,1485108,2022-04-01 12:14:00,4515.96,4516.86,4515.45,4516.66,0
44225,1485109,2022-04-01 12:15:00,4516.72,4517.61,4515.69,4516.02,0
44226,1485110,2022-04-01 12:16:00,4516.03,4516.03,4514.35,4514.56,0
44227,1485111,2022-04-01 12:17:00,4514.59,4514.73,4513.0,4513.11,0
44228,1485112,2022-04-01 12:18:00,4513.11,4514.7,4512.97,4514.68,0
44229,1485113,2022-04-01 12:19:00,4514.69,4515.69,4514.69,4514.91,0
44230,1485114,2022-04-01 12:20:00,4514.85,4515.41,4514.58,4515.08,0
44231,1485115,2022-04-01 12:21:00,4515.12,4517.3,4514.88,4517.3,0
44232,1485116,2022-04-01 12:22:00,4517.12,4517.24,4516.41,4517.24,0
44233,1485117,2022-04-01 12:23:00,4517.27,4518.28,4517.13,4518.18,0
44234,1485118,2022-04-01 12:24:00,4518.15,4518.3,4516.63,4517.42,0
44235,1485119,2022-04-01 12:25:00,4517.39,4518.97,4517.39,4518.79,0
44236,1485120,2022-04-01 12:26:00,4518.85,4518.98,4517.31,4517.66,0
44237,1485121,2022-04-01 12:27:00,4517.74,4518.06,4517.25,4517.74,0
44238,1485122,2022-04-01 12:28:00,4517.73,4518.4,4517.69,4518.22,0
44239,1485123,2022-04-01 12:29:00,4518.16,4520.38,4518.16,4520.15,0
44240,1485124,2022-04-01 12:30:00,4520.24,4520.24,4517.03,4517.03,0
44241,1485125,2022-04-01 12:31:00,4516.99,4516.99,4515.36,4515.36,0
44242,1485126,2022-04-01 12:32:00,4515.51,4515.51,4512.98,4512.98,0
44243,1485127,2022-04-01 12:33:00,4513.07,4514.07,4512.89,4512.89,0
44244,1485128,2022-04-01 12:34:00,4512.72,4512.72,4510.98,4511.81,0
44245,1485129,2022-04-01 12:35:00,4511.73,4511.73,4510.89,4511.15,0
44246,1485130,2022-04-01 12:36:00,4511.15,4511.15,4509.66,4510.24,0
44247,1485131,2022-04-01 12:37:00,4510.38,4510.84,4509.77,4510.68,0
44248,1485132,2022-04-01 12:38:00,4510.7,4511.97,4510.66,4511.82,0
44249,1485133,2022-04-01 12:39:00,4511.71,4513.65,4511.7,4513.32,0
44250,1485134,2022-04-01 12:40:00,4513.25,4513.25,4512.0,4512.36,0
44251,1485135,2022-04-01 12:41:00,4512.39,4512.65,4511.77,4512.62,0
44252,1485136,2022-04-01 12:42:00,4512.62,4515.37,4512.62,4515.28,0
44253,1485137,2022-04-01 12:43:00,4515.19,4516.24,4514.71,4516.24,0
44254,1485138,2022-04-01 12:44:00,4516.25,4517.72,4516.25,4517.72,0
44255,1485139,2022-04-01 12:45:00,4517.8,4517.8,4515.48,4515.65,0
44256,1485140,2022-04-01 12:46:00,4515.64,4515.77,4514.53,4515.55,0
44257,1485141,2022-04-01 12:47:00,4515.59,4516.44,4515.08,4516.37,0
44258,1485142,2022-04-01 12:48:00,4516.48,4518.32,4516.48,4518.1,0
44259,1485143,2022-04-01 12:49:00,4518.06,4518.53,4517.79,4518.27,0
44260,1485144,2022-04-01 12:50:00,4518.47,4518.83,4517.11,4517.53,0
44261,1485145,2022-04-01 12:51:00,4517.51,4517.51,4516.19,4516.44,0
44262,1485146,2022-04-01 12:52:00,4516.44,4516.54,4514.91,4514.91,0
44263,1485147,2022-04-01 12:53:00,4514.96,4515.7,4514.73,4515.43,0
44264,1485148,2022-04-01 12:54:00,4515.45,4517.2,4515.42,4517.2,0
44265,1485149,2022-04-01 12:55:00,4517.22,4518.97,4516.62,4518.97,0
44266,1485150,2022-04-01 12:56:00,4518.95,4519.41,4517.89,4518.27,0
44267,1485151,2022-04-01 12:57:00,4518.22,4518.22,4516.1,4517.39,0
44268,1485152,2022-04-01 12:58:00,4517.39,4517.81,4515.22,4515.45,0
44269,1485153,2022-04-01 12:59:00,4515.4,4515.64,4515.12,4515.19,0
44270,1485154,2022-04-01 13:00:00,4515.19,4516.26,4514.07,4514.07,0
44271,1485155,2022-04-01 13:01:00,4514.08,4514.79,4513.37,4514.54,0
44272,1485156,2022-04-01 13:02:00,4514.47,4515.95,4514.43,4515.62,0
44273,1485157,2022-04-01 13:03:00,4515.63,4515.64,4513.88,4513.88,0
44274,1485158,2022-04-01 13:04:00,4513.99,4514.14,4513.29,4513.98,0
44275,1485159,2022-04-01 13:05:00,4514.04,4515.42,4514.04,4515.05,0
44276,1485160,2022-04-01 13:06:00,4515.09,4516.86,4515.09,4516.86,0
44277,1485161,2022-04-01 13:07:00,4516.98,4517.21,4515.79,4515.86,0
44278,1485162,2022-04-01 13:08:00,4515.86,4517.15,4515.85,4517.1,0
44279,1485163,2022-04-01 13:09:00,4517.21,4517.41,4514.16,4514.17,0
44280,1485164,2022-04-01 13:10:00,4514.11,4514.15,4511.8,4511.8,0
44281,1485165,2022-04-01 13:11:00,4511.77,4512.96,4510.8,4510.8,0
44282,1485166,2022-04-01 13:12:00,4510.77,4511.82,4510.72,4511.6,0
44283,1485167,2022-04-01 13:13:00,4511.66,4512.06,4511.5,4511.61,0
44284,1485168,2022-04-01 13:14:00,4511.56,4511.56,4510.67,4511.43,0
44285,1485169,2022-04-01 13:15:00,4511.49,4511.58,4510.26,4510.4,0
44286,1485170,2022-04-01 13:16:00,4510.39,4510.85,4509.83,4510.85,0
44287,1485171,2022-04-01 13:17:00,4510.87,4511.29,4510.73,4511.17,0
44288,1485172,2022-04-01 13:18:00,4511.14,4511.81,4510.98,4510.99,0
44289,1485173,2022-04-01 13:19:00,4510.98,4512.1,4510.87,4511.86,0
44290,1485174,2022-04-01 13:20:00,4511.84,4511.93,4509.83,4509.83,0
44291,1485175,2022-04-01 13:21:00,4509.78,4509.78,4507.97,4508.11,0
44292,1485176,2022-04-01 13:22:00,4508.06,4510.32,4507.57,4510.31,0
44293,1485177,2022-04-01 13:23:00,4510.33,4512.49,4510.33,4512.19,0
44294,1485178,2022-04-01 13:24:00,4512.22,4513.36,4512.22,4513.03,0
44295,1485179,2022-04-01 13:25:00,4512.99,4512.99,4511.38,4511.74,0
44296,1485180,2022-04-01 13:26:00,4511.75,4513.08,4511.42,4512.6,0
44297,1485181,2022-04-01 13:27:00,4512.59,4513.15,4512.21,4512.33,0
44298,1485182,2022-04-01 13:28:00,4512.35,4512.76,4511.86,4512.54,0
44299,1485183,2022-04-01 13:29:00,4512.57,4512.62,4511.4,4512.37,0
44300,1485184,2022-04-01 13:30:00,4512.34,4513.84,4511.73,4513.3,0
44301,1485185,2022-04-01 13:31:00,4513.32,4514.59,4512.59,4514.38,0
44302,1485186,2022-04-01 13:32:00,4514.35,4514.73,4512.79,4512.79,0
44303,1485187,2022-04-01 13:33:00,4512.8,4512.8,4512.07,4512.25,0
44304,1485188,2022-04-01 13:34:00,4512.23,4512.8,4511.87,4512.33,0
44305,1485189,2022-04-01 13:35:00,4512.34,4514.01,4512.3,4514.01,0
44306,1485190,2022-04-01 13:36:00,4514.0,4516.24,4514.0,4516.24,0
44307,1485191,2022-04-01 13:37:00,4516.27,4519.33,4516.27,4518.67,0
44308,1485192,2022-04-01 13:38:00,4518.68,4521.79,4518.68,4521.56,0
44309,1485193,2022-04-01 13:39:00,4521.56,4521.67,4520.41,4520.79,0
44310,1485194,2022-04-01 13:40:00,4520.79,4521.51,4520.27,4520.98,0
44311,1485195,2022-04-01 13:41:00,4521.08,4522.75,4520.84,4522.75,0
44312,1485196,2022-04-01 13:42:00,4522.7,4524.18,4522.7,4523.98,0
44313,1485197,2022-04-01 13:43:00,4523.73,4524.09,4523.03,4523.03,0
44314,1485198,2022-04-01 13:44:00,4522.96,4522.96,4521.47,4521.58,0
44315,1485199,2022-04-01 13:45:00,4521.46,4521.46,4520.05,4520.58,0
44316,1485200,2022-04-01 13:46:00,4520.53,4521.29,4520.43,4520.95,0
44317,1485201,2022-04-01 13:47:00,4520.93,4521.1,4520.34,4520.41,0
44318,1485202,2022-04-01 13:48:00,4520.49,4520.76,4519.68,4519.76,0
44319,1485203,2022-04-01 13:49:00,4519.62,4520.42,4518.98,4520.4,0
44320,1485204,2022-04-01 13:50:00,4520.37,4520.37,4519.12,4519.26,0
44321,1485205,2022-04-01 13:51:00,4519.29,4519.44,4518.64,4519.33,0
44322,1485206,2022-04-01 13:52:00,4519.35,4519.83,4518.49,4518.51,0
44323,1485207,2022-04-01 13:53:00,4518.54,4519.3,4518.42,4519.27,0
44324,1485208,2022-04-01 13:54:00,4519.28,4519.68,4518.66,4519.0,0
44325,1485209,2022-04-01 13:55:00,4518.96,4519.76,4518.47,4519.53,0
44326,1485210,2022-04-01 13:56:00,4519.52,4521.04,4519.43,4520.97,0
44327,1485211,2022-04-01 13:57:00,4520.96,4520.96,4520.33,4520.57,0
44328,1485212,2022-04-01 13:58:00,4520.48,4522.32,4520.4,4522.32,0
44329,1485213,2022-04-01 13:59:00,4522.3,4522.51,4521.51,4521.53,0
44330,1485214,2022-04-01 14:00:00,4521.46,4523.18,4520.91,4522.88,0
44331,1485215,2022-04-01 14:01:00,4522.87,4522.87,4521.69,4522.36,0
44332,1485216,2022-04-01 14:02:00,4522.33,4524.76,4522.25,4524.72,0
44333,1485217,2022-04-01 14:03:00,4524.86,4525.86,4524.86,4525.86,0
44334,1485218,2022-04-01 14:04:00,4525.88,4528.85,4525.88,4528.79,0
44335,1485219,2022-04-01 14:05:00,4528.76,4532.49,4528.76,4532.49,0
44336,1485220,2022-04-01 14:06:00,4532.59,4533.03,4531.85,4531.99,0
44337,1485221,2022-04-01 14:07:00,4531.88,4531.88,4529.34,4529.34,0
44338,1485222,2022-04-01 14:08:00,4529.27,4530.55,4527.78,4530.52,0
44339,1485223,2022-04-01 14:09:00,4530.45,4530.45,4528.82,4529.34,0
44340,1485224,2022-04-01 14:10:00,4529.27,4529.27,4528.23,4528.27,0
44341,1485225,2022-04-01 14:11:00,4528.27,4528.27,4526.85,4527.33,0
44342,1485226,2022-04-01 14:12:00,4527.38,4529.26,4527.38,4528.74,0
44343,1485227,2022-04-01 14:13:00,4528.87,4530.05,4528.67,4529.61,0
44344,1485228,2022-04-01 14:14:00,4529.59,4531.14,4529.52,4531.14,0
44345,1485229,2022-04-01 14:15:00,4531.43,4534.03,4531.43,4534.03,0
44346,1485230,2022-04-01 14:16:00,4534.05,4534.06,4532.34,4532.43,0
44347,1485231,2022-04-01 14:17:00,4532.4,4532.97,4532.18,4532.72,0
44348,1485232,2022-04-01 14:18:00,4532.68,4533.42,4532.23,4532.36,0
44349,1485233,2022-04-01 14:19:00,4532.38,4532.38,4530.82,4530.86,0
44350,1485234,2022-04-01 14:20:00,4530.79,4532.08,4530.72,4531.73,0
44351,1485235,2022-04-01 14:21:00,4531.79,4533.04,4530.35,4532.41,0
44352,1485236,2022-04-01 14:22:00,4532.42,4533.43,4532.09,4533.19,0
44353,1485237,2022-04-01 14:23:00,4533.37,4534.15,4533.25,4533.31,0
44354,1485238,2022-04-01 14:24:00,4533.31,4533.31,4531.49,4531.51,0
44355,1485239,2022-04-01 14:25:00,4531.47,4532.29,4531.14,4532.29,0
44356,1485240,2022-04-01 14:26:00,4532.34,4534.96,4532.34,4534.07,0
44357,1485241,2022-04-01 14:27:00,4534.17,4534.43,4532.96,4533.47,0
44358,1485242,2022-04-01 14:28:00,4533.45,4535.75,4533.45,4535.75,0
44359,1485243,2022-04-01 14:29:00,4535.81,4537.38,4535.36,4537.38,0
44360,1485244,2022-04-01 14:30:00,4537.31,4539.15,4537.31,4538.77,0
44361,1485245,2022-04-01 14:31:00,4538.69,4539.68,4537.31,4539.68,0
44362,1485246,2022-04-01 14:32:00,4539.82,4542.14,4539.69,4542.07,0
44363,1485247,2022-04-01 14:33:00,4542.11,4542.14,4540.23,4540.45,0
44364,1485248,2022-04-01 14:34:00,4540.44,4541.53,4539.7,4541.53,0
44365,1485249,2022-04-01 14:35:00,4541.48,4541.77,4540.3,4540.3,0
44366,1485250,2022-04-01 14:36:00,4540.35,4540.44,4538.5,4538.65,0
44367,1485251,2022-04-01 14:37:00,4538.63,4538.63,4536.66,4536.69,0
44368,1485252,2022-04-01 14:38:00,4536.79,4538.01,4536.75,4537.61,0
44369,1485253,2022-04-01 14:39:00,4537.63,4538.54,4537.16,4538.06,0
44370,1485254,2022-04-01 14:40:00,4537.99,4539.98,4537.99,4539.98,0
44371,1485255,2022-04-01 14:41:00,4539.92,4541.61,4539.92,4540.93,0
44372,1485256,2022-04-01 14:42:00,4540.88,4540.88,4537.97,4538.49,0
44373,1485257,2022-04-01 14:43:00,4538.61,4539.95,4538.56,4539.95,0
44374,1485258,2022-04-01 14:44:00,4539.94,4541.67,4539.92,4540.94,0
44375,1485259,2022-04-01 14:45:00,4540.93,4542.87,4540.91,4541.76,0
44376,1485260,2022-04-01 14:46:00,4541.56,4541.56,4539.54,4539.54,0
